he,ihc,ihc_pred,psnr,ssim
./data/test/HE/00117_test_1+.png,./data/test/IHC/00117_test_1+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00117_test_1+.png,24.512831505941474,0.5192420593462169
./data/test/HE/00118_test_0.png,./data/test/IHC/00118_test_0.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00118_test_0.png,26.401407451533593,0.6636132027354189
./data/test/HE/00119_test_2+.png,./data/test/IHC/00119_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00119_test_2+.png,22.114306712407906,0.329786095076706
./data/test/HE/00120_test_1+.png,./data/test/IHC/00120_test_1+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00120_test_1+.png,26.617650072971905,0.6367395151758111
./data/test/HE/00121_test_3+.png,./data/test/IHC/00121_test_3+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00121_test_3+.png,22.12280162598294,0.6249331899992404
./data/test/HE/00122_test_2+.png,./data/test/IHC/00122_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00122_test_2+.png,11.077415219612714,0.7942092986110963
./data/test/HE/00123_test_2+.png,./data/test/IHC/00123_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00123_test_2+.png,27.532002311958554,0.6252205873345522
./data/test/HE/00124_test_3+.png,./data/test/IHC/00124_test_3+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00124_test_3+.png,15.165215210232523,0.6962038915450096
./data/test/HE/00125_test_2+.png,./data/test/IHC/00125_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00125_test_2+.png,20.426196154297052,0.43387090485450885
./data/test/HE/00126_test_1+.png,./data/test/IHC/00126_test_1+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00126_test_1+.png,21.55096726082881,0.393024320702585
./data/test/HE/00127_test_2+.png,./data/test/IHC/00127_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00127_test_2+.png,15.906556634021882,0.5901109408903434
./data/test/HE/00128_test_2+.png,./data/test/IHC/00128_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00128_test_2+.png,22.834984049154244,0.5111982209640914
./data/test/HE/00129_test_3+.png,./data/test/IHC/00129_test_3+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00129_test_3+.png,12.124610727956735,0.0861431993945656
./data/test/HE/00130_test_2+.png,./data/test/IHC/00130_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00130_test_2+.png,18.983415529926706,0.48643706845936646
./data/test/HE/00131_test_0.png,./data/test/IHC/00131_test_0.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00131_test_0.png,29.39182584361353,0.7534073687724355
./data/test/HE/00132_test_1+.png,./data/test/IHC/00132_test_1+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00132_test_1+.png,24.64775490390593,0.5156724149877605
./data/test/HE/00133_test_1+.png,./data/test/IHC/00133_test_1+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00133_test_1+.png,12.128733160205162,0.7020841134106565
./data/test/HE/00134_test_2+.png,./data/test/IHC/00134_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00134_test_2+.png,22.751571129480325,0.33982981470373913
./data/test/HE/00135_test_3+.png,./data/test/IHC/00135_test_3+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00135_test_3+.png,11.977277778396992,0.1403451902354418
./data/test/HE/00136_test_3+.png,./data/test/IHC/00136_test_3+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00136_test_3+.png,14.367013103336054,0.2769756905288408
